Date,Account,Payee,Category Group,Category,Tags,Memo,Amount,In/Out,Source,ImportId
2025-03-12,Union Bank Rewards Visa Platinum,Manual Balance Adjustment,Uncategorized / Review,To Triage,review,CHECK STATEMENT FOR THIS BALLANCE?,19550.78,Outflow,YNAB,1682
2025-03-12,SAVINGS - BPI US Dollar Account,Manual Balance Adjustment,Uncategorized / Review,To Triage,review,,6976.35,Outflow,YNAB,1683
2025-03-12,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,Not Recorded Transactions,1757.58,Outflow,YNAB,1684
2025-03-12,Cash - Wallet,Family,Uncategorized / Review,To Triage,review,Gasul,1100.0,Outflow,YNAB,1685
2025-03-12,RCBC Hexagon Previledge Platinum,Entertainment / Subs,Uncategorized / Review,To Triage,review,Avast Subscriptions Exp 03.2028,950.0,Outflow,YNAB,1686
2025-03-12,RCBC Hexagon Previledge Platinum,Groceries,Uncategorized / Review,To Triage,review,SM Groceries,898.5,Outflow,YNAB,1687
2025-03-12,Union Bank Rewards Visa Platinum,Shopee,Uncategorized / Review,To Triage,review,Belo Intensive Whitening Lotion,777.0,Outflow,YNAB,1688
2025-03-12,RCBC Hexagon Previledge Platinum,Entertainment / Subs,Uncategorized / Review,To Triage,review,Grab Annual Subscriptions,576.0,Outflow,YNAB,1689
2025-03-12,RCBC Hexagon Previledge Platinum,Transportation,Uncategorized / Review,To Triage,review,Grab - SM to Conel,359.0,Outflow,YNAB,1690
2025-03-12,BPI Main,Documents & Stationery,Uncategorized / Review,To Triage,review,Bank Statement - BPI J Catolico,150.0,Outflow,YNAB,1691
2025-03-12,RCBC Hexagon Previledge Platinum,Entertainment / Subs,Uncategorized / Review,To Triage,review,Clash of Clans,149.0,Outflow,YNAB,1692
2025-03-12,eWallet - MAYA,Transportation,Uncategorized / Review,To Triage,review,Grab Car Monthly Sub,50.0,Outflow,YNAB,1693
2025-03-12,BPI Credit to Cash 3,Transfer : BPI Credit Card,Transfers,Internal Transfers,transfer,Loan Termination,83696.07,Inflow,YNAB,1694
2025-03-11,COLLECTIBLES - Other Debt ,Manual Balance Adjustment,Uncategorized / Review,To Triage,review,Calong Calong and Ann Rey Cerillo Paid,23000.0,Outflow,YNAB,1695
2025-03-11,BPI Credit Card,Transfer : BPI Credit to Cash 3,Transfers,Internal Transfers,transfer,July 2024 02/36,3627.2,Outflow,YNAB,1696
2025-03-11,BPI Credit Card,Transfer : BPI Credit to Cash 3 - REG ,Transfers,Internal Transfers,transfer,July 2024 02/36,1437.22,Outflow,YNAB,1697
2025-03-11,Cash - Wallet,Dining Out,Uncategorized / Review,To Triage,review,Kenny Rogers,361.0,Outflow,YNAB,1698
2025-03-11,RCBC Hexagon Previledge Platinum,Transportation,Uncategorized / Review,To Triage,review,Grab - SM to Conel,356.0,Outflow,YNAB,1699
2025-03-11,BPI Credit to Cash 3 - REG ,Transfer : BPI Credit Card,Transfers,Internal Transfers,transfer,July 2024 02/36,1437.22,Inflow,YNAB,1700
2025-03-11,BPI Credit to Cash 3,Transfer : BPI Credit Card,Transfers,Internal Transfers,transfer,July 2024 02/36,3627.2,Inflow,YNAB,1701
2025-03-10,Union Bank Rewards Visa Platinum,Transfer : Union Bank Credit to Cash,Transfers,Internal Transfers,transfer,Full Payment,110053.71,Outflow,YNAB,1702
2025-03-10,BPI Main,Transfer : BPI Credit Card,Transfers,Internal Transfers,transfer,March 2025 Payment,43406.76,Outflow,YNAB,1703
2025-03-10,BPI Main,Transfer : BPI Montero,Transfers,Internal Transfers,transfer,Fund Transfer,35000.0,Outflow,YNAB,1704
2025-03-10,BPI Main,Transfer : Cash - Wallet,Transfers,Internal Transfers,transfer,ATM Withdrawal,5000.0,Outflow,YNAB,1705
2025-03-10,Union Bank Rewards Visa Platinum,Transfer : Union Bank Credit to Cash,Transfers,Internal Transfers,transfer,Termination Charge,4270.71,Outflow,YNAB,1706
2025-03-10,Cash - Wallet,Documents & Stationery,Uncategorized / Review,To Triage,review,Student - Permit ,3000.0,Outflow,YNAB,1707
2025-03-10,BPI Main,Family,Uncategorized / Review,To Triage,review,Nanay Fund Transfer,3000.0,Outflow,YNAB,1708
2025-03-10,RCBC Hexagon Previledge Platinum,Personal Effects,Uncategorized / Review,To Triage,review,Watsons,1387.1,Outflow,YNAB,1709
2025-03-10,Union Bank Rewards Visa Platinum,Fees - Credit Card,Uncategorized / Review,To Triage,review,Union Credit to Cash Termination Service Charge,1188.52,Outflow,YNAB,1710
2025-03-10,RCBC Hexagon Previledge Platinum,Family,Uncategorized / Review,To Triage,review,Ace Hardware,1161.0,Outflow,YNAB,1711
2025-03-10,Cash - Wallet,Pay later Interest Fees,Uncategorized / Review,To Triage,review,Uncle Pede,1000.0,Outflow,YNAB,1712
2025-03-10,BPI Main,Dining Out,Uncategorized / Review,To Triage,review,Tambilawan - Lunch paid through VYBE,1000.0,Outflow,YNAB,1713
2025-03-10,RCBC Hexagon Previledge Platinum,Shopee,Uncategorized / Review,To Triage,review,Japanese Shoulder Bag,641.0,Outflow,YNAB,1714
2025-03-10,RCBC Hexagon Previledge Platinum,Shopping,Uncategorized / Review,To Triage,review,SM Apparel - Medjas,467.0,Outflow,YNAB,1715
2025-03-10,RCBC Hexagon Previledge Platinum,Transportation,Uncategorized / Review,To Triage,review,Grab - SM to Conel,396.0,Outflow,YNAB,1716
2025-03-10,Union Bank Rewards Visa Platinum,Shopee,Uncategorized / Review,To Triage,review,The Ordinary - Glycolic Acid,392.0,Outflow,YNAB,1717
2025-03-10,Union Bank Rewards Visa Platinum,Shopee,Uncategorized / Review,To Triage,review,Vaccuum Cleaner Head + Misc Items,343.0,Outflow,YNAB,1718
2025-03-10,Union Bank Rewards Visa Platinum,Tiktok,Uncategorized / Review,To Triage,review,Ratchet Set,220.46,Outflow,YNAB,1719
2025-03-10,Cash - Wallet,Transportation,Uncategorized / Review,To Triage,review,Tricycle - Conel to Gensan,200.0,Outflow,YNAB,1720
2025-03-10,HSBC Gold Visa Cashback,Drinks,Uncategorized / Review,To Triage,review,Coffee Bean and Tea - SM Gensan,195.0,Outflow,YNAB,1721
2025-03-10,Union Bank Rewards Visa Platinum,Drinks,Uncategorized / Review,To Triage,review,Coffe Bean - Cold Brew ,195.0,Outflow,YNAB,1722
2025-03-10,RCBC Hexagon Previledge Platinum,Entertainment / Subs,Uncategorized / Review,To Triage,review,Adobe PDF,119.0,Outflow,YNAB,1723
2025-03-10,Cash - Wallet,Transportation,Uncategorized / Review,To Triage,review,Tricycle ,45.0,Outflow,YNAB,1724
2025-03-10,Cash - Wallet,Transportation,Uncategorized / Review,To Triage,review,Tricycle ,45.0,Outflow,YNAB,1725
2025-03-10,Cash - Wallet,Transportation,Uncategorized / Review,To Triage,review,Tricycle ,15.0,Outflow,YNAB,1726
2025-03-10,Union Bank Credit to Cash,Transfer : Union Bank Rewards Visa Platinum,Transfers,Internal Transfers,transfer,Termination Charge,4270.71,Inflow,YNAB,1727
2025-03-10,Cash - Wallet,Transfer : BPI Main,Transfers,Internal Transfers,transfer,ATM Withdrawal,5000.0,Inflow,YNAB,1728
2025-03-10,BPI Montero,Transfer : BPI Main,Transfers,Internal Transfers,transfer,Fund Transfer,35000.0,Inflow,YNAB,1729
2025-03-10,BPI Credit Card,Transfer : BPI Main,Transfers,Internal Transfers,transfer,March 2025 Payment,43406.76,Inflow,YNAB,1730
2025-03-10,Union Bank Credit to Cash,Transfer : Union Bank Rewards Visa Platinum,Transfers,Internal Transfers,transfer,Full Payment,110053.71,Inflow,YNAB,1731
2025-03-10,BPI Main,Income - Salary / Allotment,Uncategorized / Review,To Triage,review,"Dollar Conversion - $19,184",1098324.8,Inflow,YNAB,1732
2025-03-09,RCBC Hexagon Previledge Platinum,Family,Uncategorized / Review,To Triage,review,Nanay and Papang Phone - Nubia V70,8458.0,Outflow,YNAB,1733
2025-03-09,RCBC Hexagon Previledge Platinum,Family,Uncategorized / Review,To Triage,review,Adult Diaper Pads,1256.0,Outflow,YNAB,1734
2025-03-09,RCBC Hexagon Previledge Platinum,Family,Uncategorized / Review,To Triage,review,Nanay and Papang Milk - Bear Brand Adult Plus,1212.0,Outflow,YNAB,1735
2025-03-09,eWallet - GCASH,Entertainment / Subs,Uncategorized / Review,To Triage,review,Huawei Watch Face 19.9+19.9+49.99,89.79,Outflow,YNAB,1736
2025-03-08,RCBC Hexagon Previledge Platinum,Shopee,Uncategorized / Review,To Triage,review,Nothing Phone 3a,22190.0,Outflow,YNAB,1737
2025-03-08,eWallet - MAYA,Family,Uncategorized / Review,To Triage,review,PLDT Home Monthly,1506.0,Outflow,YNAB,1738
2025-03-08,BPI Credit Card,Shopee,Uncategorized / Review,To Triage,review,Rudy Project Bag,1445.0,Outflow,YNAB,1739
2025-03-08,BPI Credit Card,Shopee,Uncategorized / Review,To Triage,review,Air Filter - Xiaomi Air Purifier,1065.0,Outflow,YNAB,1740
2025-03-08,eWallet - Maya Savings,Transfer : eWallet - MAYA,Transfers,Internal Transfers,transfer,Auto Fund Transfer,1000.0,Outflow,YNAB,1741
2025-03-08,BPI Credit Card,Shopee,Uncategorized / Review,To Triage,review,Air Filter - Toshiba Air Purifier,937.0,Outflow,YNAB,1742
2025-03-08,BPI Credit Card,Entertainment / Subs,Uncategorized / Review,To Triage,review,Clash of Clans,503.99,Outflow,YNAB,1743
2025-03-08,BPI Credit Card,Shopee,Uncategorized / Review,To Triage,review,Perfume,385.0,Outflow,YNAB,1744
2025-03-08,BPI Credit Card,Entertainment / Subs,Uncategorized / Review,To Triage,review,Clash of Clans,49.49,Outflow,YNAB,1745
2025-03-08,eWallet - MAYA,Transfer : eWallet - Maya Savings,Transfers,Internal Transfers,transfer,Auto Fund Transfer,1000.0,Inflow,YNAB,1746
2025-03-07,BPI Credit Card,Family,Uncategorized / Review,To Triage,review,"Ace Hardware - Cleaning Tools, Bleach, Disinfectant, Paint  etc",4974.8,Outflow,YNAB,1747
2025-03-07,BPI Credit Card,Groceries,Uncategorized / Review,To Triage,review,SM Supermarket Gensan,3975.75,Outflow,YNAB,1748
2025-03-07,eWallet - Maya Savings,Transfer : eWallet - MAYA,Transfers,Internal Transfers,transfer,Auto Fund Transfer,1000.0,Outflow,YNAB,1749
2025-03-07,BPI Credit Card,Groceries,Uncategorized / Review,To Triage,review,Household Items,688.0,Outflow,YNAB,1750
2025-03-07,BPI Credit Card,Shopping,Uncategorized / Review,To Triage,review,Kitchen Tools - Japan Hone Centre ,586.0,Outflow,YNAB,1751
2025-03-07,BPI Credit Card,Family,Uncategorized / Review,To Triage,review,Japan Home Center - Kitchen Tools etc,586.0,Outflow,YNAB,1752
2025-03-07,BPI Credit Card,Shopee,Uncategorized / Review,To Triage,review,Grace and Glow Bath Soap,484.0,Outflow,YNAB,1753
2025-03-07,eWallet - MAYA,Transportation,Uncategorized / Review,To Triage,review,Grab - SM Gensan to Conel 344+100,444.0,Outflow,YNAB,1754
2025-03-07,RCBC Hexagon Previledge Platinum,Dining Out,Uncategorized / Review,To Triage,review,KFC Sisig Combo + Corn ,240.0,Outflow,YNAB,1755
2025-03-07,Cash - Wallet,Transportation,Uncategorized / Review,To Triage,review,Conel - KCC,200.0,Outflow,YNAB,1756
2025-03-07,BPI Credit Card,Entertainment / Subs,Uncategorized / Review,To Triage,review,Clash of Clans,150.49,Outflow,YNAB,1757
2025-03-07,eWallet - MAYA,Transfer : eWallet - Maya Savings,Transfers,Internal Transfers,transfer,Auto Fund Transfer,1000.0,Inflow,YNAB,1758
2025-03-06,COLLECTIBLES - Other Debt ,Transfer : BPI Main,Transfers,Internal Transfers,transfer,LAWRENCE CASTILLANO Debt - Fund Transfer to Flordeth,50000.0,Outflow,YNAB,1759
2025-03-06,eWallet - GCASH,Family,Uncategorized / Review,To Triage,review,Nanay Fund Transfer,3000.0,Outflow,YNAB,1760
2025-03-06,eWallet - MAYA,Communication,Uncategorized / Review,To Triage,review,Smart Load Top Up  149+99+99+50,397.0,Outflow,YNAB,1761
2025-03-06,BPI Main,Income - Salary / Allotment,Uncategorized / Review,To Triage,review,Bosun Special Allotment,5590.0,Inflow,YNAB,1762
2025-03-06,BPI Main,Transfer : COLLECTIBLES - Other Debt ,Transfers,Internal Transfers,transfer,LAWRENCE CASTILLANO Debt - Fund Transfer to Flordeth,50000.0,Inflow,YNAB,1763
2025-03-05,BPI Credit Card,Entertainment / Subs,Uncategorized / Review,To Triage,review,Surfshark VPN Subs 2 Years + 3 Months,4423.31,Outflow,YNAB,1764
2025-03-05,BPI Credit Card,Groceries,Uncategorized / Review,To Triage,review,Shopsuki ,3655.25,Outflow,YNAB,1765
2025-03-05,eWallet - Maya Savings,Transfer : eWallet - MAYA,Transfers,Internal Transfers,transfer,Fund Transfer,1000.0,Outflow,YNAB,1766
2025-03-05,eWallet - MAYA,Entertainment / Subs,Uncategorized / Review,To Triage,review,TG Sub SCAM,999.0,Outflow,YNAB,1767
2025-03-05,eWallet - MAYA,Transfer : eWallet - Maya Savings,Transfers,Internal Transfers,transfer,Fund Transfer,1000.0,Inflow,YNAB,1768
2025-03-04,BPI Main,Health,Uncategorized / Review,To Triage,review,Doc Diane - Cleaning and Pasta,4200.0,Outflow,YNAB,1769
2025-03-04,eWallet - GCASH,Shopping,Uncategorized / Review,To Triage,review,Garheats - Nike Vomero Panda Deposit,2030.0,Outflow,YNAB,1770
2025-03-04,BPI Credit Card,Shopee,Uncategorized / Review,To Triage,review,Handle Bars - Home Gym Attachment,1266.0,Outflow,YNAB,1771
2025-03-04,BPI Credit Card,Shopee,Uncategorized / Review,To Triage,review,Interlocking Mat,1095.0,Outflow,YNAB,1772
2025-03-04,BPI Credit Card,Shopee,Uncategorized / Review,To Triage,review,Split (1/2) Minoxidil,727.0,Outflow,YNAB,1773
2025-03-04,BPI Credit Card,Shopee,Uncategorized / Review,To Triage,review,Split (2/2) Gym Gloves,271.0,Outflow,YNAB,1774
2025-03-04,BPI Credit Card,Travel,Uncategorized / Review,To Triage,review,PAL Seat Fee,303.0,Outflow,YNAB,1775
2025-03-04,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,KFC Gensan,240.0,Outflow,YNAB,1776
2025-03-04,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,Chowking ,210.0,Outflow,YNAB,1777
2025-03-04,RCBC Hexagon Previledge Platinum,Dining Out,Uncategorized / Review,To Triage,review,Chowking - Dining Out ,210.0,Outflow,YNAB,1778
2025-03-04,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,Jollibee ,167.0,Outflow,YNAB,1779
2025-03-04,eWallet - GCASH,Fund Transfer - 3rd Party,Transfers,Internal Transfers,transfer,Received from Al Egos,1000.0,Inflow,YNAB,1780
2025-03-04,BPI Main,Income - Salary / Allotment,Uncategorized / Review,To Triage,review,Dollar Conversion $2000,114900.0,Inflow,YNAB,1781
2025-03-03,BPI Credit Card,Entertainment / Subs,Uncategorized / Review,To Triage,review,Google Play Pass Annual,1008.99,Outflow,YNAB,1782
2025-03-03,eWallet - GCASH,Documents & Stationery,Uncategorized / Review,To Triage,review,BOQ Polio Vaccine,845.0,Outflow,YNAB,1783
2025-03-03,BPI Credit Card,Shopee,Uncategorized / Review,To Triage,review,Blitz Monitor Light Bar LED,738.0,Outflow,YNAB,1784
2025-03-03,BPI Credit Card,Fees - Credit Card,Uncategorized / Review,To Triage,review,PRE-TERMINATION FEES / Credit to Cash 3,550.0,Outflow,YNAB,1785
2025-03-03,BPI Credit Card,Fees - Credit Card,Uncategorized / Review,To Triage,review,PRE-TERMINATION FEES/  Credit to Cash 3  Reg,550.0,Outflow,YNAB,1786
2025-03-03,BPI Credit Card,Shopee,Uncategorized / Review,To Triage,review,Perfume Decants SWY + Coco Vanille etc,335.0,Outflow,YNAB,1787
2025-03-03,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,Burger King,208.0,Outflow,YNAB,1788
2025-03-02,Union Bank Debit,Transfer : Union Bank Rewards Visa Platinum,Transfers,Internal Transfers,transfer,Bills Payment - Feb.2025,2898.83,Outflow,YNAB,1789
2025-03-02,BPI Credit Card,Shopee,Uncategorized / Review,To Triage,review,Ergonomic Chair,2887.0,Outflow,YNAB,1790
2025-03-02,BPI Credit Card,Entertainment / Subs,Uncategorized / Review,To Triage,review,Clash Of Clans SKINS + GOLD PASS,2561.15,Outflow,YNAB,1791
2025-03-02,BPI Credit Card,Shopee,Uncategorized / Review,To Triage,review,Foldable Table Php 931 + Single Monitor Stand Php 833,1764.0,Outflow,YNAB,1792
2025-03-02,BPI Credit Card,Shopee,Uncategorized / Review,To Triage,review,Tech Pouch Storage Bag,1184.0,Outflow,YNAB,1793
2025-03-02,BPI Credit Card,Shopee,Uncategorized / Review,To Triage,review,EcoShift Body Butter ,1015.0,Outflow,YNAB,1794
2025-03-02,BPI Credit Card,Shopping,Uncategorized / Review,To Triage,review,"Bench Apparel - Towel, Bag and Wet Wipes",962.75,Outflow,YNAB,1795
2025-03-02,BPI Credit Card,Shopping,Uncategorized / Review,To Triage,review,Bench ,962.75,Outflow,YNAB,1796
2025-03-02,BPI Credit Card,Shopee,Uncategorized / Review,To Triage,review,HD Acrylic Mirror,603.0,Outflow,YNAB,1797
2025-03-02,BPI Credit Card,Shopee,Uncategorized / Review,To Triage,review,Travel Puch,585.0,Outflow,YNAB,1798
2025-03-02,HSBC Gold Visa Cashback,Drinks,Uncategorized / Review,To Triage,review,Starbucks - Tea and Sandwich ,350.0,Outflow,YNAB,1799
2025-03-02,HSBC Gold Visa Cashback,Drinks,Uncategorized / Review,To Triage,review,Coffee Bean and Tea - Tea,175.0,Outflow,YNAB,1800
2025-03-02,eWallet - MAYA,Transportation,Uncategorized / Review,To Triage,review,Grab - St Jude to Quiapo,174.0,Outflow,YNAB,1801
2025-03-02,eWallet - MAYA,Transportation,Uncategorized / Review,To Triage,review,Grab - Solpia to St Jude,172.0,Outflow,YNAB,1802
2025-03-02,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,Chiwking,119.0,Outflow,YNAB,1803
2025-03-02,eWallet - MAYA,Transportation,Uncategorized / Review,To Triage,review,Grab - Intramuros to Robinsons Ermita,103.0,Outflow,YNAB,1804
2025-03-02,Union Bank Rewards Visa Platinum,Transfer : Union Bank Debit,Transfers,Internal Transfers,transfer,Bills Payment - Feb.2025,2898.83,Inflow,YNAB,1805
2025-03-01,BPI Main,Transfer : BPI Personal Loan,Transfers,Internal Transfers,transfer,Full Payment + Fee,40455.43,Outflow,YNAB,1806
2025-03-01,BPI Credit Card,Travel,Uncategorized / Review,To Triage,review,PAL MLA GSC MARCH 5 2025,7003.34,Outflow,YNAB,1807
2025-03-01,BPI Personal Loan,Manual Balance Adjustment,Uncategorized / Review,To Triage,review,Closed Account,6571.29,Outflow,YNAB,1808
2025-03-01,BPI Credit Card,953 Aragon Utilities ,Uncategorized / Review,To Triage,review,953 C Aragon - Catfood,378.0,Outflow,YNAB,1809
2025-03-01,HSBC Gold Visa Cashback,Dining Out,Uncategorized / Review,To Triage,review,Chowking ,119.0,Outflow,YNAB,1810
2025-03-01,Union Bank Debit,Investment / Interest,Uncategorized / Review,To Triage,review,Interest,1.18,Inflow,YNAB,1811
2025-03-01,BPI Personal Loan,Transfer : BPI Main,Transfers,Internal Transfers,transfer,Full Payment + Fee,40455.43,Inflow,YNAB,1812
2025-02-28,BPI Main,Transfer : BPI Credit Card,Transfers,Internal Transfers,transfer,Card Payment,54892.55,Outflow,YNAB,1813
2025-02-28,BPI Main,Transfer : Northfield Lagao Blk 4 Lot 1,Transfers,Internal Transfers,transfer,Split (1/2) Feb 2025 - North Field Blk 4 lot 1,11980.0,Outflow,YNAB,1814
2025-02-28,BPI Main,Transfer : Northfield Lagao Blk 4 Lot 3,Transfers,Internal Transfers,transfer,Split (2/2) Feb 2025 - North Field Blk 4 lot 3,9350.0,Outflow,YNAB,1815
2025-02-28,Union Bank Debit,Transfer : UNION BANK Personal Loan,Transfers,Internal Transfers,transfer,Feb 2025 Payment,20438.18,Outflow,YNAB,1816
2025-02-28,BPI Main,Family,Uncategorized / Review,To Triage,review,Nanay Building Permit + Allowance Maintenance ,20000.0,Outflow,YNAB,1817
2025-02-28,BPI Credit Card,Family,Uncategorized / Review,To Triage,review,Shopsuki - Mama Saning,2831.8,Outflow,YNAB,1818
2025-02-28,BPI Main,Transfer : SAVINGS - BPI Direct Save Up,Transfers,Internal Transfers,transfer,Scheduled Fund Transfer,1000.0,Outflow,YNAB,1819
2025-02-28,HSBC Gold Visa Cashback,Personal Effects,Uncategorized / Review,To Triage,review,Shampoo and Conditioner ,450.0,Outflow,YNAB,1820
2025-02-28,BPI Credit Card,Shopping,Uncategorized / Review,To Triage,review,Socks,430.0,Outflow,YNAB,1821
2025-02-28,eWallet - MAYA,Transportation,Uncategorized / Review,To Triage,review,Grab Delivery to Onate,262.0,Outflow,YNAB,1822
2025-02-28,Cash - Wallet,Dining Out,Uncategorized / Review,To Triage,review,Mang Inasal Solo Fiesta Paa,244.0,Outflow,YNAB,1823
2025-02-28,HSBC Gold Visa Cashback,Drinks,Uncategorized / Review,To Triage,review,Coffee Bean Tea and Beverage ,175.0,Outflow,YNAB,1824
2025-02-28,Northfield Lagao Blk 4 Lot 1,Transfer : BPI Main,Transfers,Internal Transfers,transfer,Jan 2025 - North Field Blk 4 lot 1,0.0,Outflow,YNAB,1825
2025-02-28,Northfield Lagao Blk 4 Lot 3,Transfer : BPI Main,Transfers,Internal Transfers,transfer,Jan 2025 - North Field Blk 4 lot 3,0.0,Outflow,YNAB,1826
2025-02-28,BPI Main,Transfer : Northfield Lagao Blk 4 Lot 1,Transfers,Internal Transfers,transfer,Split (1/2) Jan 2025 - North Field Blk 4 lot 1,0.0,Outflow,YNAB,1827
2025-02-28,BPI Main,Transfer : Northfield Lagao Blk 4 Lot 3,Transfers,Internal Transfers,transfer,Split (2/2) Jan 2025 - North Field Blk 4 lot 3,0.0,Outflow,YNAB,1828
